Fecha;Representante;CódigoProducto;Unidades
20/11/15;Julio Vargas López;B01KBH547A;1
20/11/15;Valentina Torres Vega;B018IZ0SWI;3
20/11/15;Mariana Ruiz Cruz;B01LQV1YHO;4
20/11/15;Luis Torres Medina;B00F3J4B5S;2
20/11/15;Andrés Ramos Silva;B015YCRYZM;1
20/11/15;Ana Paula Sánchez Vargas;B01EYT1URO;2
20/11/15;Alejandro Ortega Salinas;B00F3J4B5S;1
20/11/15;Sofía Castro Valdez;B00K15Q2B0;3
20/11/15;Lucía Pérez Guerra;B01KBH547A;2
20/11/15;Sebastián Salazar Peña;B01LQV1YHO;1
20/11/15;Carolina Espinoza Ramírez;B00NQGP42Y;3
20/11/15;Manuel Rojas Cárdenas;B01KBH547A;2
20/11/15;Gabriela Navarro Gómez;B01DZJFWNC;1
20/11/15;Andrés Soto Paredes;B00J0O5J4Y;3
20/11/15;Víctor García Soto;B00K15Q2B0;8
20/11/15;Camila Paredes Delgado;B01DZJFWNC;10
20/11/15;Valeria Tapia Castro;B00K15Q2B0;2
20/11/15;Eduardo Morales Sánchez;B01KBH547A;3
20/11/15;María Fernández Vásquez;B00NQGP42Y;2
20/11/15;Jorge Huamán Flores;B01KBH547A;2
20/11/15;Daniela Chávez Paredes;B00NQGP42Y;1
20/11/15;José López Ramírez;B00K15Q2B0;2
20/11/15;Ana María Vargas Vega;B018IZ0SWI;1
20/11/15;Carlos Rivera Castro;B00F3J4B5S;17
21/11/15;Brenda Torres Sánchez;B01DZJFWNC;1
21/11/15;Luis González López;B00K15Q2B0;4
21/11/15;Patricia Medina Vargas;B01DZJFWNC;1
21/11/15;Miguel García Huamán;B015YCRYZM;1
21/11/15;Adriana Rodríguez Silva;B00K15Q2B0;3
21/11/15;Juan Pérez Torres;B018IZ0SWI;5
21/11/15;Sofía Castro Salinas;B00F3J4B5S;5
21/11/15;Diego Morales López;B00F3J4B5S;2
21/11/15;Mariana Rojas Medina;B00NQGP42Y;1
21/11/15;Alejandro Soto Vásquez;B00NQGP42Y;4
21/11/15;Valentina Vega Ruiz;B018IZ0SWI;2
21/11/15;Andrés Gómez Paredes;B016381QZA;1
21/11/15;Gabriela Huamán Castro;B01KBH547A;3
21/11/15;Eduardo Torres López;B00NQGP42Y;16
21/11/15;Carla Medina Vargas;B018IZ0SWI;2
21/11/15;Ricardo García Huerta;B015YCRYZM;3
21/11/15;Laura Chávez Castro;B01KBH547A;2
21/11/15;Carlos González Ruiz;B01KBH547A;10
21/11/15;Silvia Castro López;B018IZ0SWI;2
21/11/15;Juan Carlos Rodríguez Medina;B018IZ0SWI;19
21/11/15;Luisa Fernández Vargas;B018IZ0SWI;1
21/11/15;José Morales Huamán;B00K15Q2B0;14
21/11/15;Ana Paula Rojas Torres;B01LQV1YHO;1
21/11/15;Miguel Ángel Vega López;B00NQGP42Y;2
21/11/15;Carla García Castro;B00F3J4B5S;1
21/11/15;Eduardo Castro Ruiz;B00NQGP42Y;2
21/11/15;Gabriela Ramírez Vargas;B01LQV1YHO;2
21/11/15;Ricardo Gómez Medina;B018IZ0SWI;1
21/11/15;Laura Flores Salazar;B018IZ0SWI;2
21/11/15;Juan Carlos Rodríguez Delgado;B01KBH547A;1
21/11/15;Luisa García Vásquez;B00F3J4B5S;3
21/11/15;Ana María Castro Salinas;B018IZ0SWI;2
21/11/15;Ana María Castro Chávez;B00K15Q2B0;2
21/11/15;Laura Flores Guzmán;B00NQGP42Y;1
21/11/15;Carlos González Medina;B018IZ0SWI;2
21/11/15;Miguel Ángel Vega Torres;B015YCRYZM;3
21/11/15;Rafaela Cáceres Castro;B00J0O5J4Y;15
21/11/15;Carla Fernández Mendoza;B016B7INC2;1
21/11/15;Adrián Vega Ruiz;B018IZ0SWI;2
21/11/15;Diego Morales Castro;B00K15Q2B0;1
21/11/15;Ricardo Gómez Vargas;B00NQGP42Y;2
21/11/15;Luisa García López;B00J0O5J4Y;2
21/11/15;Juan Carlos Rodríguez Huamán;B00NQGP42Y;2
21/11/15;Ana María Castro Chávez;B00NQGP42Y;2
21/11/15;Miguel Ángel Vega Torres;B00F3J4B5S;8
21/11/15;Carla Fernández Mendoza;B018IZ0SWI;12
21/11/15;Ricardo Gómez Vargas;B01DZJFWNC;4
21/11/15;Silvia Ramírez Rivera;B00K15Q2B0;3
21/11/15;Diego Morales Castro;B01LQV1YHO;2
21/11/15;Gabriela Rojas Huerta;B00F3J4B5S;2
21/11/15;Eduardo Cáceres Salazar;B01EYT1URO;3
21/11/15;Verónica Quispe Rodríguez;B015YCRYZM;3
21/11/15;Carlos González Medina;B00NQGP42Y;3
21/11/15;Laura Flores Guzmán;B00NQGP42Y;1
21/11/15;Julio Vargas López;B00F3J4B5S;1
21/11/15;Valentina Torres Vega;B018IZ0SWI;2
21/11/15;Andrés Ramos Silva;B01LQV1YHO;3
21/11/15;Mariana Ruiz Cruz;B01EYT1URO;2
21/11/15;Luis Torres Medina;B00NQGP42Y;2
22/11/15;Ana Paula Sánchez Vargas;B01KBH547A;3
22/11/15;Rafaela Cáceres Castro;B01LQV1YHO;3
22/11/15;Alejandro Ortega Salinas;B018IZ0SWI;2
22/11/15;Camila Paredes Delgado;B01KBH547A;2
22/11/15;Víctor García Soto;B01KBH547A;2
22/11/15;Sofía Castro Valdez;B00J0O5J4Y;1
22/11/15;Adrián Vega Ruiz;B01EYT1URO;1
22/11/15;Lucía Pérez Guerra;B00K15Q2B0;19
22/11/15;Sebastián Salazar Peña;B00NQGP42Y;2
22/11/15;Carolina Espinoza Ramírez;B01DZJFWNC;3
22/11/15;Manuel Rojas Cárdenas;B01KBH547A;7
22/11/15;Gabriela Navarro Gómez;B00NQGP42Y;3
22/11/15;Andrés Soto Paredes;B018IZ0SWI;1
22/11/15;Valeria Tapia Castro;B00F3J4B5S;19
22/11/15;Eduardo Morales Sánchez;B01KBH547A;1
22/11/15;María Fernández Vásquez;B01EYT1URO;2
22/11/15;Jorge Huamán Flores;B00K15Q2B0;3
22/11/15;Daniela Chávez Paredes;B00NQGP42Y;2
22/11/15;José López Ramírez;B00NQGP42Y;3
22/11/15;Ana María Vargas Vega;B018IZ0SWI;4
22/11/15;Carlos Rivera Castro;B01LQV1YHO;1
22/11/15;Brenda Torres Sánchez;B016B7INC2;2
22/11/15;Luis González López;B01EYT1URO;3
22/11/15;Patricia Medina Vargas;B01DZJFWNC;3
22/11/15;Miguel García Huamán;B00NQGP42Y;1
22/11/15;Adriana Rodríguez Silva;B00K15Q2B0;2
22/11/15;Juan Pérez Torres;B00NQGP42Y;3
22/11/15;Sofía Castro Salinas;B00F3J4B5S;1
22/11/15;Diego Morales López;B00NQGP42Y;3
22/11/15;Mariana Rojas Medina;B018IZ0SWI;1
22/11/15;Alejandro Soto Vásquez;B00K15Q2B0;3
22/11/15;Valentina Vega Ruiz;B01KBH547A;1
22/11/15;Andrés Gómez Paredes;B00NQGP42Y;3
22/11/15;Gabriela Huamán Castro;B01LQV1YHO;2
22/11/15;Eduardo Torres López;B018IZ0SWI;1
22/11/15;Carla Medina Vargas;B016B7INC2;2
22/11/15;Ricardo García Huerta;B016381QZA;3
22/11/15;Laura Chávez Castro;B01KBH547A;2
22/11/15;Carlos González Ruiz;B00K15Q2B0;2
22/11/15;Silvia Castro López;B018IZ0SWI;1
22/11/15;Juan Carlos Rodríguez Medina;B018IZ0SWI;1
22/11/15;Luisa Fernández Vargas;B018IZ0SWI;3
22/11/15;José Morales Huamán;B01DZJFWNC;3
22/11/15;Ana Paula Rojas Torres;B01LQV1YHO;2
22/11/15;Miguel Ángel Vega López;B018IZ0SWI;1
22/11/15;Carla García Castro;B00F3J4B5S;3
22/11/15;Eduardo Castro Ruiz;B00F3J4B5S;1
22/11/15;Gabriela Ramírez Vargas;B00K15Q2B0;1
22/11/15;Ricardo Gómez Medina;B016381QZA;4
22/11/15;Laura Flores Salazar;B01EYT1URO;1
22/11/15;Juan Carlos Rodríguez Delgado;B01LQV1YHO;20
22/11/15;Luisa García Vásquez;B018IZ0SWI;3
22/11/15;Ana María Castro Salinas;B01EYT1URO;1
22/11/15;Ana María Castro Chávez;B00J0O5J4Y;3
22/11/15;Laura Flores Guzmán;B00NQGP42Y;3
22/11/15;Carlos González Medina;B01LQV1YHO;24
23/11/15;Miguel Ángel Vega Torres;B00F3J4B5S;3
23/11/15;Rafaela Cáceres Castro;B00K15Q2B0;2
23/11/15;Carla Fernández Mendoza;B01DZJFWNC;2
23/11/15;Adrián Vega Ruiz;B01KBH547A;2
23/11/15;Diego Morales Castro;B00F3J4B5S;3
23/11/15;Ricardo Gómez Vargas;B01LQV1YHO;3
23/11/15;Silvia Ramírez Rivera;B00K15Q2B0;2
23/11/15;Eduardo Cáceres Salazar;B01KBH547A;2
23/11/15;Juan Carlos Rodríguez Huamán;B00J0O5J4Y;1
23/11/15;Gabriela Rojas Huerta;B01KBH547A;2
23/11/15;Verónica Quispe Rodríguez;B01KBH547A;3
23/11/15;Julio Vargas López;B018IZ0SWI;1
23/11/15;Valentina Torres Vega;B01DZJFWNC;1
23/11/15;Mariana Ruiz Cruz;B00K15Q2B0;2
23/11/15;Luis Torres Medina;B00J0O5J4Y;1
23/11/15;Andrés Ramos Silva;B016381QZA;1
23/11/15;Ana Paula Sánchez Vargas;B01EYT1URO;2
23/11/15;Alejandro Ortega Salinas;B01KBH547A;1
23/11/15;Sofía Castro Valdez;B018IZ0SWI;2
23/11/15;Lucía Pérez Guerra;B01EYT1URO;22
23/11/15;Sebastián Salazar Peña;B00K15Q2B0;2
23/11/15;Carolina Espinoza Ramírez;B00F3J4B5S;3
23/11/15;Manuel Rojas Cárdenas;B00K15Q2B0;1
23/11/15;Gabriela Navarro Gómez;B015YCRYZM;11
23/11/15;Andrés Soto Paredes;B00K15Q2B0;1
23/11/15;Víctor García Soto;B00NQGP42Y;3
23/11/15;Camila Paredes Delgado;B01LQV1YHO;3
23/11/15;Valeria Tapia Castro;B00F3J4B5S;1
23/11/15;Eduardo Morales Sánchez;B018IZ0SWI;3
23/11/15;María Fernández Vásquez;B00NQGP42Y;1
23/11/15;Jorge Huamán Flores;B00K15Q2B0;1
23/11/15;Daniela Chávez Paredes;B016381QZA;1
23/11/15;José López Ramírez;B00F3J4B5S;2
23/11/15;Ana María Vargas Vega;B016381QZA;2
23/11/15;Carlos Rivera Castro;B016B7INC2;20
23/11/15;Brenda Torres Sánchez;B01LQV1YHO;12
23/11/15;Luis González López;B00F3J4B5S;2
23/11/15;Patricia Medina Vargas;B00K15Q2B0;2
23/11/15;Miguel García Huamán;B016381QZA;2
23/11/15;Adriana Rodríguez Silva;B018IZ0SWI;3
23/11/15;Juan Pérez Torres;B00NQGP42Y;1
23/11/15;Sofía Castro Salinas;B01KBH547A;3
23/11/15;Diego Morales López;B00F3J4B5S;2
23/11/15;Mariana Rojas Medina;B01DZJFWNC;1
23/11/15;Alejandro Soto Vásquez;B01KBH547A;2
23/11/15;Valentina Vega Ruiz;B01KBH547A;2
23/11/15;Andrés Gómez Paredes;B00NQGP42Y;1
23/11/15;Gabriela Huamán Castro;B01DZJFWNC;3
23/11/15;Eduardo Torres López;B01EYT1URO;2
23/11/15;Carla Medina Vargas;B00K15Q2B0;3
23/11/15;Ricardo García Huerta;B00NQGP42Y;1
23/11/15;Laura Chávez Castro;B01KBH547A;1
23/11/15;Carlos González Ruiz;B01LQV1YHO;3
23/11/15;Silvia Castro López;B00K15Q2B0;3
23/11/15;Juan Carlos Rodríguez Medina;B00F3J4B5S;1
23/11/15;Luisa Fernández Vargas;B01KBH547A;3
23/11/15;José Morales Huamán;B01LQV1YHO;2
23/11/15;Ana Paula Rojas Torres;B01KBH547A;2
23/11/15;Miguel Ángel Vega López;B00NQGP42Y;3
23/11/15;Carla García Castro;B00F3J4B5S;3
23/11/15;Eduardo Castro Ruiz;B00K15Q2B0;3
23/11/15;Gabriela Ramírez Vargas;B00NQGP42Y;2
23/11/15;Ricardo Gómez Medina;B00K15Q2B0;3
23/11/15;Laura Flores Salazar;B00K15Q2B0;3
23/11/15;Juan Carlos Rodríguez Delgado;B01KBH547A;3
23/11/15;Luisa García Vásquez;B00F3J4B5S;2
23/11/15;Ana María Castro Salinas;B00K15Q2B0;4
23/11/15;Ana María Castro Chávez;B01LQV1YHO;3
23/11/15;Laura Flores Guzmán;B00J0O5J4Y;1
23/11/15;Carlos González Medina;B00K15Q2B0;2
23/11/15;Miguel Ángel Vega Torres;B01KBH547A;3
23/11/15;Rafaela Cáceres Castro;B018IZ0SWI;2
24/11/15;Carla Fernández Mendoza;B016381QZA;3
24/11/15;Adrián Vega Ruiz;B016381QZA;3
24/11/15;Diego Morales Castro;B00F3J4B5S;3
24/11/15;Ricardo Gómez Vargas;B00F3J4B5S;23
24/11/15;Silvia Ramírez Rivera;B00F3J4B5S;2
24/11/15;Eduardo Cáceres Salazar;B01KBH547A;16
24/11/15;Juan Carlos Rodríguez Huamán;B018IZ0SWI;4
24/11/15;Gabriela Rojas Huerta;B016381QZA;2
24/11/15;Verónica Quispe Rodríguez;B015YCRYZM;3
24/11/15;Julio Vargas López;B01LQV1YHO;8
24/11/15;Valentina Torres Vega;B00NQGP42Y;2
24/11/15;Mariana Ruiz Cruz;B00K15Q2B0;3
24/11/15;Luis Torres Medina;B00F3J4B5S;1
24/11/15;Andrés Ramos Silva;B01KBH547A;1
24/11/15;Ana Paula Sánchez Vargas;B00NQGP42Y;3
24/11/15;Alejandro Ortega Salinas;B01KBH547A;1
24/11/15;Sofía Castro Valdez;B00NQGP42Y;3
24/11/15;Lucía Pérez Guerra;B00F3J4B5S;22
24/11/15;Sebastián Salazar Peña;B018IZ0SWI;2
24/11/15;Carolina Espinoza Ramírez;B018IZ0SWI;2
24/11/15;Manuel Rojas Cárdenas;B00F3J4B5S;3
24/11/15;Gabriela Navarro Gómez;B018IZ0SWI;2
24/11/15;Andrés Soto Paredes;B01EYT1URO;1
24/11/15;Víctor García Soto;B01KBH547A;3
24/11/15;Camila Paredes Delgado;B00NQGP42Y;1
24/11/15;Valeria Tapia Castro;B00K15Q2B0;1
24/11/15;Eduardo Morales Sánchez;B015YCRYZM;1
24/11/15;María Fernández Vásquez;B01KBH547A;2
24/11/15;Jorge Huamán Flores;B00K15Q2B0;2
24/11/15;Daniela Chávez Paredes;B00F3J4B5S;2
24/11/15;José López Ramírez;B016381QZA;1
24/11/15;Ana María Vargas Vega;B00F3J4B5S;2
24/11/15;Carlos Rivera Castro;B01EYT1URO;3
24/11/15;Brenda Torres Sánchez;B015YCRYZM;2
24/11/15;Luis González López;B018IZ0SWI;1
24/11/15;Patricia Medina Vargas;B00K15Q2B0;3
24/11/15;Miguel García Huamán;B00NQGP42Y;1
24/11/15;Adriana Rodríguez Silva;B00K15Q2B0;3
24/11/15;Juan Pérez Torres;B00F3J4B5S;2
24/11/15;Sofía Castro Salinas;B018IZ0SWI;2
24/11/15;Diego Morales López;B018IZ0SWI;3
24/11/15;Mariana Rojas Medina;B018IZ0SWI;3
24/11/15;Alejandro Soto Vásquez;B00J0O5J4Y;1
24/11/15;Valentina Vega Ruiz;B01DZJFWNC;1
24/11/15;Andrés Gómez Paredes;B015YCRYZM;2
24/11/15;Gabriela Huamán Castro;B018IZ0SWI;3
24/11/15;Eduardo Torres López;B016B7INC2;2
24/11/15;Carla Medina Vargas;B01KBH547A;1
24/11/15;Ricardo García Huerta;B01LQV1YHO;3
24/11/15;Laura Chávez Castro;B01KBH547A;1
24/11/15;Carlos González Ruiz;B01DZJFWNC;2
24/11/15;Silvia Castro López;B00F3J4B5S;1
24/11/15;Juan Carlos Rodríguez Medina;B018IZ0SWI;3
24/11/15;Luisa Fernández Vargas;B015YCRYZM;1
25/11/15;José Morales Huamán;B016B7INC2;3
25/11/15;Ana Paula Rojas Torres;B01DZJFWNC;2
25/11/15;Miguel Ángel Vega López;B018IZ0SWI;2
25/11/15;Carla García Castro;B00F3J4B5S;2
25/11/15;Eduardo Castro Ruiz;B016381QZA;3
25/11/15;Gabriela Ramírez Vargas;B01KBH547A;2
25/11/15;Ricardo Gómez Medina;B018IZ0SWI;3
25/11/15;Laura Flores Salazar;B01DZJFWNC;3
25/11/15;Juan Carlos Rodríguez Delgado;B00NQGP42Y;3
25/11/15;Luisa García Vásquez;B00F3J4B5S;2
25/11/15;Ana María Castro Salinas;B01KBH547A;3
25/11/15;Ana María Castro Chávez;B00K15Q2B0;3
25/11/15;Laura Flores Guzmán;B01KBH547A;3
25/11/15;Carlos González Medina;B01DZJFWNC;3
25/11/15;Miguel Ángel Vega Torres;B00F3J4B5S;7
25/11/15;Rafaela Cáceres Castro;B01EYT1URO;10
25/11/15;Carla Fernández Mendoza;B01EYT1URO;3
25/11/15;Adrián Vega Ruiz;B00K15Q2B0;3
25/11/15;Diego Morales Castro;B018IZ0SWI;3
25/11/15;Ricardo Gómez Vargas;B018IZ0SWI;2
25/11/15;Silvia Ramírez Rivera;B01KBH547A;18
25/11/15;Eduardo Cáceres Salazar;B01KBH547A;3
25/11/15;Juan Carlos Rodríguez Huamán;B018IZ0SWI;4
25/11/15;Gabriela Rojas Huerta;B00F3J4B5S;1
25/11/15;Verónica Quispe Rodríguez;B01KBH547A;3
25/11/15;Julio Vargas López;B01KBH547A;2
25/11/15;Valentina Torres Vega;B01DZJFWNC;2
25/11/15;Mariana Ruiz Cruz;B018IZ0SWI;3
25/11/15;Luis Torres Medina;B01DZJFWNC;18
25/11/15;Andrés Ramos Silva;B016381QZA;3
25/11/15;Ana Paula Sánchez Vargas;B00F3J4B5S;6
25/11/15;Alejandro Ortega Salinas;B00F3J4B5S;1
25/11/15;Sofía Castro Valdez;B00J0O5J4Y;2
25/11/15;Lucía Pérez Guerra;B01KBH547A;1
25/11/15;Sebastián Salazar Peña;B018IZ0SWI;2
25/11/15;Carolina Espinoza Ramírez;B00K15Q2B0;2
25/11/15;Manuel Rojas Cárdenas;B016381QZA;3
25/11/15;Gabriela Navarro Gómez;B016B7INC2;3
25/11/15;Andrés Soto Paredes;B016381QZA;2
25/11/15;Víctor García Soto;B00J0O5J4Y;2
25/11/15;Camila Paredes Delgado;B00NQGP42Y;2
25/11/15;Valeria Tapia Castro;B00J0O5J4Y;3
25/11/15;Eduardo Morales Sánchez;B016381QZA;3
25/11/15;María Fernández Vásquez;B018IZ0SWI;2
25/11/15;Jorge Huamán Flores;B01LQV1YHO;1
25/11/15;Daniela Chávez Paredes;B00K15Q2B0;3
25/11/15;José López Ramírez;B00K15Q2B0;4
25/11/15;Ana María Vargas Vega;B01EYT1URO;3
25/11/15;Carlos Rivera Castro;B00F3J4B5S;1
25/11/15;Brenda Torres Sánchez;B01EYT1URO;6
25/11/15;Luis González López;B00NQGP42Y;1
25/11/15;Patricia Medina Vargas;B01DZJFWNC;2
25/11/15;Miguel García Huamán;B00K15Q2B0;2
25/11/15;Adriana Rodríguez Silva;B00K15Q2B0;1
25/11/15;Juan Pérez Torres;B00F3J4B5S;2
25/11/15;Sofía Castro Salinas;B018IZ0SWI;1
25/11/15;Diego Morales López;B01DZJFWNC;1
25/11/15;Mariana Rojas Medina;B018IZ0SWI;1
25/11/15;Alejandro Soto Vásquez;B01EYT1URO;1
25/11/15;Valentina Vega Ruiz;B00K15Q2B0;3
26/11/15;Andrés Gómez Paredes;B00K15Q2B0;1
26/11/15;Gabriela Huamán Castro;B01KBH547A;2
26/11/15;Eduardo Torres López;B00NQGP42Y;3
26/11/15;Carla Medina Vargas;B00F3J4B5S;2
26/11/15;Ricardo García Huerta;B01KBH547A;2
26/11/15;Laura Chávez Castro;B00F3J4B5S;1
26/11/15;Carlos González Ruiz;B016381QZA;2
26/11/15;Silvia Castro López;B00J0O5J4Y;2
26/11/15;Juan Carlos Rodríguez Medina;B00K15Q2B0;4
26/11/15;Luisa Fernández Vargas;B00NQGP42Y;3
26/11/15;José Morales Huamán;B016B7INC2;2
26/11/15;Ana Paula Rojas Torres;B015YCRYZM;1
26/11/15;Miguel Ángel Vega López;B00NQGP42Y;1
26/11/15;Carla García Castro;B00K15Q2B0;3
26/11/15;Eduardo Castro Ruiz;B01DZJFWNC;3
26/11/15;Gabriela Ramírez Vargas;B018IZ0SWI;2
26/11/15;Ricardo Gómez Medina;B018IZ0SWI;1
26/11/15;Laura Flores Salazar;B018IZ0SWI;1
26/11/15;Juan Carlos Rodríguez Delgado;B00F3J4B5S;3
26/11/15;Luisa García Vásquez;B01DZJFWNC;2
26/11/15;Ana María Castro Salinas;B00F3J4B5S;1
26/11/15;Ana María Castro Chávez;B01KBH547A;2
26/11/15;Laura Flores Guzmán;B018IZ0SWI;2
26/11/15;Carlos González Medina;B00K15Q2B0;2
26/11/15;Miguel Ángel Vega Torres;B00K15Q2B0;1
26/11/15;Rafaela Cáceres Castro;B00NQGP42Y;2
26/11/15;Carla Fernández Mendoza;B01DZJFWNC;2
26/11/15;Adrián Vega Ruiz;B00F3J4B5S;23
26/11/15;Diego Morales Castro;B018IZ0SWI;2
26/11/15;Ricardo Gómez Vargas;B018IZ0SWI;2
26/11/15;Silvia Ramírez Rivera;B00J0O5J4Y;2
26/11/15;Eduardo Cáceres Salazar;B00J0O5J4Y;16
26/11/15;Juan Carlos Rodríguez Huamán;B018IZ0SWI;1
26/11/15;Gabriela Rojas Huerta;B018IZ0SWI;4
26/11/15;Verónica Quispe Rodríguez;B00NQGP42Y;2
26/11/15;Julio Vargas López;B00J0O5J4Y;3
26/11/15;Valentina Torres Vega;B01LQV1YHO;1
26/11/15;Mariana Ruiz Cruz;B01KBH547A;1
26/11/15;Luis Torres Medina;B00F3J4B5S;3
26/11/15;Andrés Ramos Silva;B00NQGP42Y;1
26/11/15;Ana Paula Sánchez Vargas;B01DZJFWNC;3
26/11/15;Alejandro Ortega Salinas;B01KBH547A;2
26/11/15;Sofía Castro Valdez;B018IZ0SWI;4
26/11/15;Lucía Pérez Guerra;B01EYT1URO;2
26/11/15;Sebastián Salazar Peña;B018IZ0SWI;13
26/11/15;Carolina Espinoza Ramírez;B01DZJFWNC;3
26/11/15;Manuel Rojas Cárdenas;B018IZ0SWI;1
26/11/15;Gabriela Navarro Gómez;B00NQGP42Y;2
26/11/15;Andrés Soto Paredes;B016381QZA;3
26/11/15;Víctor García Soto;B00J0O5J4Y;1
26/11/15;Camila Paredes Delgado;B01DZJFWNC;3
26/11/15;Valeria Tapia Castro;B018IZ0SWI;1
26/11/15;Eduardo Morales Sánchez;B016B7INC2;2
26/11/15;María Fernández Vásquez;B01EYT1URO;2
26/11/15;Jorge Huamán Flores;B01EYT1URO;3
26/11/15;Daniela Chávez Paredes;B01KBH547A;2
26/11/15;José López Ramírez;B00K15Q2B0;3
26/11/15;Ana María Vargas Vega;B00K15Q2B0;2
26/11/15;Carlos Rivera Castro;B00NQGP42Y;2
26/11/15;Brenda Torres Sánchez;B016B7INC2;1
27/11/15;Luis González López;B00F3J4B5S;2
27/11/15;Patricia Medina Vargas;B016381QZA;19
27/11/15;Miguel García Huamán;B00F3J4B5S;2
27/11/15;Adriana Rodríguez Silva;B00J0O5J4Y;3
27/11/15;Juan Pérez Torres;B01LQV1YHO;1
27/11/15;Sofía Castro Salinas;B00K15Q2B0;7
27/11/15;Diego Morales López;B01KBH547A;1
27/11/15;Mariana Rojas Medina;B018IZ0SWI;1
27/11/15;Alejandro Soto Vásquez;B01KBH547A;2
27/11/15;Valentina Vega Ruiz;B00K15Q2B0;2
27/11/15;Andrés Gómez Paredes;B01DZJFWNC;1
27/11/15;Gabriela Huamán Castro;B015YCRYZM;3
27/11/15;Eduardo Torres López;B01EYT1URO;1
27/11/15;Carla Medina Vargas;B018IZ0SWI;2
27/11/15;Ricardo García Huerta;B018IZ0SWI;2
27/11/15;Laura Chávez Castro;B01DZJFWNC;3
27/11/15;Carlos González Ruiz;B018IZ0SWI;2
27/11/15;Silvia Castro López;B00NQGP42Y;3
27/11/15;Juan Carlos Rodríguez Medina;B01DZJFWNC;3
27/11/15;Luisa Fernández Vargas;B01LQV1YHO;1
27/11/15;José Morales Huamán;B016381QZA;2
27/11/15;Ana Paula Rojas Torres;B01KBH547A;2
27/11/15;Miguel Ángel Vega López;B00NQGP42Y;15
27/11/15;Carla García Castro;B00K15Q2B0;2
27/11/15;Eduardo Castro Ruiz;B00K15Q2B0;2
27/11/15;Gabriela Ramírez Vargas;B01KBH547A;2
27/11/15;Ricardo Gómez Medina;B00K15Q2B0;3
27/11/15;Laura Flores Salazar;B01DZJFWNC;2
27/11/15;Juan Carlos Rodríguez Delgado;B01DZJFWNC;1
27/11/15;Luisa García Vásquez;B00NQGP42Y;4
27/11/15;Ana María Castro Salinas;B01KBH547A;3
27/11/15;Ana María Castro Chávez;B00K15Q2B0;3
27/11/15;Laura Flores Guzmán;B00F3J4B5S;2
27/11/15;Carlos González Medina;B01LQV1YHO;2
27/11/15;Miguel Ángel Vega Torres;B00NQGP42Y;1
27/11/15;Rafaela Cáceres Castro;B00F3J4B5S;3
27/11/15;Carla Fernández Mendoza;B00K15Q2B0;1
27/11/15;Adrián Vega Ruiz;B015YCRYZM;2
27/11/15;Diego Morales Castro;B015YCRYZM;1
27/11/15;Ricardo Gómez Vargas;B01EYT1URO;2
27/11/15;Silvia Ramírez Rivera;B00NQGP42Y;1
27/11/15;Eduardo Cáceres Salazar;B01EYT1URO;3
27/11/15;Juan Carlos Rodríguez Huamán;B00F3J4B5S;4
27/11/15;Gabriela Rojas Huerta;B015YCRYZM;21
27/11/15;Verónica Quispe Rodríguez;B01KBH547A;3
27/11/15;Julio Vargas López;B018IZ0SWI;3
27/11/15;Valentina Torres Vega;B00F3J4B5S;3
27/11/15;Mariana Ruiz Cruz;B018IZ0SWI;1
27/11/15;Luis Torres Medina;B016B7INC2;1
27/11/15;Andrés Ramos Silva;B00NQGP42Y;2
27/11/15;Ana Paula Sánchez Vargas;B018IZ0SWI;3
27/11/15;Alejandro Ortega Salinas;B018IZ0SWI;2
27/11/15;Sofía Castro Valdez;B016B7INC2;2
27/11/15;Lucía Pérez Guerra;B01EYT1URO;2
27/11/15;Sebastián Salazar Peña;B015YCRYZM;3
27/11/15;Carolina Espinoza Ramírez;B00NQGP42Y;3
27/11/15;Manuel Rojas Cárdenas;B00J0O5J4Y;3
27/11/15;Gabriela Navarro Gómez;B018IZ0SWI;2
27/11/15;Andrés Soto Paredes;B018IZ0SWI;2
28/11/15;Víctor García Soto;B01KBH547A;3
28/11/15;Camila Paredes Delgado;B00K15Q2B0;1
28/11/15;Valeria Tapia Castro;B018IZ0SWI;2
28/11/15;Eduardo Morales Sánchez;B01LQV1YHO;2
28/11/15;María Fernández Vásquez;B01DZJFWNC;4
28/11/15;Jorge Huamán Flores;B018IZ0SWI;2
28/11/15;Daniela Chávez Paredes;B00NQGP42Y;3
28/11/15;José López Ramírez;B01LQV1YHO;2
28/11/15;Ana María Vargas Vega;B00K15Q2B0;23
28/11/15;Carlos Rivera Castro;B01EYT1URO;2
28/11/15;Brenda Torres Sánchez;B018IZ0SWI;19
28/11/15;Luis González López;B00K15Q2B0;7
28/11/15;Patricia Medina Vargas;B00F3J4B5S;3
28/11/15;Miguel García Huamán;B00NQGP42Y;1
28/11/15;Adriana Rodríguez Silva;B00K15Q2B0;4
28/11/15;Juan Pérez Torres;B01EYT1URO;2
28/11/15;Sofía Castro Salinas;B01KBH547A;2
28/11/15;Diego Morales López;B018IZ0SWI;2
28/11/15;Mariana Rojas Medina;B01EYT1URO;3
28/11/15;Alejandro Soto Vásquez;B00F3J4B5S;2
28/11/15;Valentina Vega Ruiz;B018IZ0SWI;1
28/11/15;Andrés Gómez Paredes;B018IZ0SWI;2
28/11/15;Gabriela Huamán Castro;B018IZ0SWI;2
28/11/15;Eduardo Torres López;B01KBH547A;2
